observationURI,sequenceNumber,obsID,collection,observationID,algorithm_name,type,intent,metaRelease,proposal_id,proposal_pi,proposal_keywords,target_standard,target_redshift,target_moving,target_keywords,targetPosition_equinox,proposal_project,proposal_title,target_name,target_type,targetPosition_coordsys,targetPosition_coordinates_cval1,targetPosition_coordinates_cval2,telescope_geoLocationX,telescope_geoLocationY,telescope_geoLocationZ,telescope_keywords,telescope_name,instrument_keywords,environment_seeing,environment_humidity,environment_elevation,environment_tau,requirements_flag,instrument_name,environment_wavelengthTau,environment_ambientTemp,environment_photometric,members,typeCode,lastModified,metaChecksum,accMetaChecksum,maxLastModified,planeURI,publisherID,calibrationLevel,obsID.1,planeID,productID,metaRelease.1,dataRelease,dataProductType,provenance_name,provenance_version,provenance_reference,provenance_producer,provenance_project,provenance_keywords,provenance_inputs,metrics_sourceNumberDensity,metrics_background,metrics_backgroundStddev,metrics_fluxDensityLimit,metrics_magLimit,position_bounds,position_bounds_samples,position_bounds_size,position_resolution,position_sampleSize,position_dimension_naxis1,position_dimension_naxis2,position_timeDependent,provenance_runID,provenance_lastExecuted,quality_flag,position_bounds_points,energy_bounds_samples,energy_bounds_lower,energy_bounds_upper,energy_bounds_width,energy_dimension,energy_resolvingPower,energy_sampleSize,energy_freqWidth,energy_freqSampleSize,energy_restwav,time_bounds_samples,time_bounds_lower,time_bounds_upper,time_bounds_width,time_dimension,time_resolution,time_sampleSize,time_exposure,polarization_dimension,metaChecksum.1,accMetaChecksum.1,energy_emBand,energy_bounds,energy_bandpassName,energy_transition_species,energy_transition_transition,time_bounds,polarization_states,lastModified.1,overlap
caom:CFHTMEGAPIPE/G012.229.022+56.421,,00000000-0000-0000-d6ed-015a8133f539,CFHTMEGAPIPE,G012.229.022+56.421,MEGAPIPE,OBJECT,science,2011-08-31T00:00:00.000,,,,0,,0.0,,,,,NGC 5907,,,,,-5464228.6,-2493778.2,2150937.8,,CFHT 3.6m,,1.07,,,,,MegaPrime,,,1.0,caom:CFHT/1196049 caom:CFHT/1196050 caom:CFHT/1196059 caom:CFHT/1196060 caom:CFHT/1197810 caom:CFHT/1197811 caom:CFHT/1197820 caom:CFHT/1197821 caom:CFHT/1197840 caom:CFHT/1197841 caom:CFHT/1204784 caom:CFHT/1204797 caom:CFHT/1204799 caom:CFHT/1204812,C,2017-11-16T20:27:13.273,md5:562219eb9134f30ab969f2cdb51a48b2,md5:1c5553738aa082138fec57768ac520e1,2017-11-16T20:27:13.273,caom:CFHTMEGAPIPE/G012.229.022+56.421/G012.229.022+56.421.R,ivo://cadc.nrc.ca/CFHTMEGAPIPE?G012.229.022+56.421/G012.229.022+56.421.R,3,00000000-0000-0000-d6ed-015a8133f539,00000000-0000-0000-749e-015a8141471f,G012.229.022+56.421.R,2011-08-31T00:00:00.000,2011-08-31T00:00:00.000,image,MEGAPIPE,,http://www.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/megapipe/,CADC,,,caom:CFHT/1196049/1196049p caom:CFHT/1196050/1196050p caom:CFHT/1196059/1196059p caom:CFHT/1196060/1196060p caom:CFHT/1197810/1197810p caom:CFHT/1197811/1197811p caom:CFHT/1197820/1197820p caom:CFHT/1197821/1197821p caom:CFHT/1197840/1197840p caom:CFHT/1197841/1197841p caom:CFHT/1204784/1204784p caom:CFHT/1204797/1204797p caom:CFHT/1204799/1204799p caom:CFHT/1204812/1204812p,,,,,26.2,227.916638043642 57.00152190018261 230.11705455635826 57.00152190018255 230.08482221554246 55.871437355840705 227.94887038445776 55.871437355840705,230.08482221554232 55.8714373558407 2.0 227.94887038445768 55.8714373558407 1.0 227.9166380436418 57.00152190018259 1.0 230.1170545563582 57.00152190018259 1.0 0.0 0.0 0.0,1.6472709267851269,1.07,0.1857557043,23226,21906,,,2011-09-03T08:15:27.000,,227.91663804364177 57.001521900182624 230.11705455635814 57.001521900182574 230.08482221554232 55.87143735584069 227.94887038445765 55.87143735584069,5.542E-7 6.955000000000001E-7,5.542e-07,6.955000000000001e-07,1.4130000000000005e-07,1,4.4,1.4130000000000005e-07,109900399173840.38,109900399173840.38,,55328.0 55354.00347222222,55328.0,55354.00347222222,26.003472222218992,1.0,,26.003472222218992,1800.0,,md5:4c2500f96ed9d5f63aa57a88a6c24e7d,md5:4fc456e340e739bccb9f7ed28d106ed5,Optical,5.542E-7 6.955000000000001E-7,r.MP9601,,,55328.0 55354.00347222222,,2017-11-16T20:27:13.273,1.0
caom:CFHTMEGAPIPE/G018.228.638+56.482,,00000000-0000-0000-d2af-015a4ff06a7e,CFHTMEGAPIPE,G018.228.638+56.482,MEGAPIPE,OBJECT,science,2011-08-31T00:00:00.000,,,,0,,0.0,,,,,NGC 5907,,,,,-5464228.6,-2493778.2,2150937.8,,CFHT 3.6m,,1.08,,,,,MegaPrime,,,1.0,caom:CFHT/1196047 caom:CFHT/1196048 caom:CFHT/1196057 caom:CFHT/1196058 caom:CFHT/1197808 caom:CFHT/1197809 caom:CFHT/1197818 caom:CFHT/1197819 caom:CFHT/1197838 caom:CFHT/1197839 caom:CFHT/1204787 caom:CFHT/1204802,C,2017-11-16T19:45:34.987,md5:4efd143d0948424f4fb8b4df93b226ef,md5:bda01d83da75c6764dfc39b3331887eb,2017-11-16T19:45:34.987,caom:CFHTMEGAPIPE/G018.228.638+56.482/G018.228.638+56.482.R,ivo://cadc.nrc.ca/CFHTMEGAPIPE?G018.228.638+56.482/G018.228.638+56.482.R,3,00000000-0000-0000-d2af-015a4ff06a7e,00000000-0000-0000-398b-015a501524ea,G018.228.638+56.482.R,2011-08-31T00:00:00.000,2011-08-31T00:00:00.000,image,MEGAPIPE,,http://www.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/megapipe/,CADC,,,caom:CFHT/1196047/1196047p caom:CFHT/1196048/1196048p caom:CFHT/1196057/1196057p caom:CFHT/1196058/1196058p caom:CFHT/1197808/1197808p caom:CFHT/1197809/1197809p caom:CFHT/1197818/1197818p caom:CFHT/1197819/1197819p caom:CFHT/1197838/1197838p caom:CFHT/1197839/1197839p caom:CFHT/1204787/1204787p caom:CFHT/1204802/1204802p,,,,,25.5,227.60045111420706 57.024170355175116 229.72023688579225 57.02417035517517 229.69011623892987 55.93011787968283 227.63057176107006 55.93011787968283,229.69011623892973 55.930117879682804 2.0 227.63057176107029 55.930117879682804 1.0 227.6004511142074 57.02417035517511 1.0 229.72023688579262 57.02417035517511 1.0 0.0 0.0 0.0,1.5900888617339572,1.08,0.185757694992,22361,21207,,,2013-03-14T19:37:16.000,,227.60045111420737 57.02417035517513 229.72023688579256 57.02417035517515 229.69011623892973 55.9301178796828 227.63057176107023 55.93011787968282,5.542E-7 6.955000000000001E-7,5.542e-07,6.955000000000001e-07,1.4130000000000005e-07,1,4.4,1.4130000000000005e-07,109900399173840.38,109900399173840.38,,55328.0 55354.00347222222,55328.0,55354.00347222222,26.003472222218992,1.0,,26.003472222218992,1500.0,,md5:5f5feee2523ddc41e3ce2998c47d8c10,md5:1be502824cee1c228f03f2614b0aaa99,Optical,5.542E-7 6.955000000000001E-7,r.MP9601,,,55328.0 55354.00347222222,,2017-11-16T19:45:34.987,1.0
caom:CFHTMEGAPIPE/G012.229.064+56.213,,00000000-0000-0000-9e5f-015a8132eb68,CFHTMEGAPIPE,G012.229.064+56.213,MEGAPIPE,OBJECT,science,2011-08-31T00:00:00.000,,,,0,,0.0,,,,,NGC 5907,,,,,-5464228.6,-2493778.2,2150937.8,,CFHT 3.6m,,1.04,,,,,MegaPrime,,,1.0,caom:CFHT/1196044 caom:CFHT/1196045 caom:CFHT/1196054 caom:CFHT/1196055 caom:CFHT/1197805 caom:CFHT/1197806 caom:CFHT/1197815 caom:CFHT/1197816 caom:CFHT/1197835 caom:CFHT/1197836 caom:CFHT/1204789 caom:CFHT/1204791 caom:CFHT/1204804 caom:CFHT/1204806,C,2017-11-16T20:27:01.160,md5:d90a6b5bcec1e4ed2e7819e3a8d33e91,md5:08f0b7328e9b7081bd967272cbcbaabc,2017-11-16T20:27:01.160,caom:CFHTMEGAPIPE/G012.229.064+56.213/G012.229.064+56.213.R,ivo://cadc.nrc.ca/CFHTMEGAPIPE?G012.229.064+56.213/G012.229.064+56.213.R,3,00000000-0000-0000-9e5f-015a8132eb68,00000000-0000-0000-fc64-015a81410bb3,G012.229.064+56.213.R,2011-08-31T00:00:00.000,2011-08-31T00:00:00.000,image,MEGAPIPE,,http://www.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/megapipe/,CADC,,,caom:CFHT/1196044/1196044p caom:CFHT/1196045/1196045p caom:CFHT/1196054/1196054p caom:CFHT/1196055/1196055p caom:CFHT/1197805/1197805p caom:CFHT/1197806/1197806p caom:CFHT/1197815/1197815p caom:CFHT/1197816/1197816p caom:CFHT/1197835/1197835p caom:CFHT/1197836/1197836p caom:CFHT/1204789/1204789p caom:CFHT/1204791/1204791p caom:CFHT/1204804/1204804p caom:CFHT/1204806/1204806p,,,,,26.1,227.98774714860093 56.78493127803572 230.13933405139878 56.78493127803572 230.10808861742368 55.65552349613011 228.0189925825766 55.65552349613011,230.10808861742356 55.65552349613006 2.0 228.01899258257646 55.65552349613006 1.0 227.98774714860102 56.78493127803569 1.0 230.139334051399 56.78493127803569 1.0 0.0 0.0 0.0,1.6324660756555938,1.04,0.18574475544,22844,21894,,,2011-09-03T08:21:57.000,,227.98774714860096 56.78493127803572 230.1393340513989 56.784931278035714 230.1080886174235 55.655523496130094 228.01899258257646 55.65552349613008,5.542E-7 6.955000000000001E-7,5.542e-07,6.955000000000001e-07,1.4130000000000005e-07,1,4.4,1.4130000000000005e-07,109900399173840.38,109900399173840.38,,55328.0 55354.00347222222,55328.0,55354.00347222222,26.003472222218992,1.0,,26.003472222218992,1800.0,,md5:5c44f236c3b4ea4934e3f7f7af3cb300,md5:db3468f2a7680110fd864f4d03104d12,Optical,5.542E-7 6.955000000000001E-7,r.MP9601,,,55328.0 55354.00347222222,,2017-11-16T20:27:01.160,0.9593245567013959
caom:CFHTMEGAPIPE/MegaPipe.253.293,,00000000-0000-0000-9236-56156163c29f,CFHTMEGAPIPE,MegaPipe.253.293,MEGAPIPE,OBJECT,science,2018-03-13T02:04:50.000,,,,0,,,,,,,NGC 5907,,,,,-5464228.6,-2493778.2,2150937.8,,CFHT 3.6m,,,,,,,MegaPrime,,,,caom:CFHT/1196042 caom:CFHT/1196043 caom:CFHT/1196044 caom:CFHT/1196045 caom:CFHT/1196046 caom:CFHT/1196047 caom:CFHT/1196048 caom:CFHT/1196049 caom:CFHT/1196050 caom:CFHT/1196051 caom:CFHT/1196052 caom:CFHT/1196053 caom:CFHT/1196054 caom:CFHT/1196055 caom:CFHT/1196056 caom:CFHT/1196057 caom:CFHT/1196058 caom:CFHT/1196059 caom:CFHT/1196060 caom:CFHT/1196061 caom:CFHT/1196062 caom:CFHT/1196063 caom:CFHT/1196064 caom:CFHT/1196065 caom:CFHT/1196066 caom:CFHT/1196067 caom:CFHT/1196068 caom:CFHT/1196069 caom:CFHT/1196070 caom:CFHT/1196071 caom:CFHT/1197803 caom:CFHT/1197804 caom:CFHT/1197805 caom:CFHT/1197806 caom:CFHT/1197807 caom:CFHT/1197808 caom:CFHT/1197809 caom:CFHT/1197810 caom:CFHT/1197811 caom:CFHT/1197812 caom:CFHT/1197813 caom:CFHT/1197814 caom:CFHT/1197815 caom:CFHT/1197816 caom:CFHT/1197817 caom:CFHT/1197818 caom:CFHT/1197819 caom:CFHT/1197820 caom:CFHT/1197821 caom:CFHT/1197822 caom:CFHT/1197833 caom:CFHT/1197834 caom:CFHT/1197835 caom:CFHT/1197836 caom:CFHT/1197837 caom:CFHT/1197838 caom:CFHT/1197839 caom:CFHT/1197840 caom:CFHT/1197841 caom:CFHT/1197842 caom:CFHT/1204784 caom:CFHT/1204785 caom:CFHT/1204786 caom:CFHT/1204787 caom:CFHT/1204788 caom:CFHT/1204789 caom:CFHT/1204790 caom:CFHT/1204791 caom:CFHT/1204792 caom:CFHT/1204793 caom:CFHT/1204794 caom:CFHT/1204795 caom:CFHT/1204796 caom:CFHT/1204797 caom:CFHT/1204798 caom:CFHT/1204799 caom:CFHT/1204800 caom:CFHT/1204801 caom:CFHT/1204802 caom:CFHT/1204803 caom:CFHT/1204804 caom:CFHT/1204805 caom:CFHT/1204806 caom:CFHT/1204807 caom:CFHT/1204808 caom:CFHT/1204809 caom:CFHT/1204811 caom:CFHT/1204812 caom:CFHT/1204814,C,2018-04-16T21:25:57.207,md5:ceda55c56557f7a0ce6731bd2efb7436,md5:627982a491c373152fc4b02c0986de1e,2018-04-16T21:25:57.207,caom:CFHTMEGAPIPE/MegaPipe.253.293/MegaPipe.253.293.R.MP9601,ivo://cadc.nrc.ca/CFHTMEGAPIPE?MegaPipe.253.293/MegaPipe.253.293.R.MP9601,3,00000000-0000-0000-9236-56156163c29f,00000000-0000-0000-9bfc-f888f4973844,MegaPipe.253.293.R.MP9601,2018-03-13T02:04:50.000,2018-03-13T02:04:50.000,image,MEGAPIPE,2.0,http://www.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/en/megapipe/,CADC,,None,caom:CFHT/1196052/1196052p caom:CFHT/1196053/1196053p caom:CFHT/1196054/1196054p caom:CFHT/1196055/1196055p caom:CFHT/1196056/1196056p caom:CFHT/1196057/1196057p caom:CFHT/1196058/1196058p caom:CFHT/1196059/1196059p caom:CFHT/1196060/1196060p caom:CFHT/1196061/1196061p caom:CFHT/1197833/1197833p caom:CFHT/1197834/1197834p caom:CFHT/1197835/1197835p caom:CFHT/1197836/1197836p caom:CFHT/1197837/1197837p caom:CFHT/1197838/1197838p caom:CFHT/1197839/1197839p caom:CFHT/1197840/1197840p caom:CFHT/1197841/1197841p caom:CFHT/1197842/1197842p caom:CFHT/1204784/1204784p caom:CFHT/1204785/1204785p caom:CFHT/1204786/1204786p caom:CFHT/1204787/1204787p caom:CFHT/1204788/1204788p caom:CFHT/1204789/1204789p caom:CFHT/1204790/1204790p caom:CFHT/1204791/1204791p caom:CFHT/1204792/1204792p caom:CFHT/1204793/1204793p caom:CFHT/1204794/1204794p caom:CFHT/1204795/1204795p caom:CFHT/1204796/1204796p caom:CFHT/1204797/1204797p caom:CFHT/1204798/1204798p,,,,,25.85,228.72212571535988 56.75714931217404 229.6634414373021 56.757149666684406 229.65708136247076 56.24114686072684 228.72848706216436 56.24114651308601,229.65708136247076 56.24114686072686 2.0 228.7284870621644 56.241146513085994 1.0 228.72212571536008 56.757149312174036 1.0 229.6634414373023 56.75714966668438 1.0 0.0 0.0 0.0,0.7297575187952579,,0.185768447408928,10000,10000,,None,2018-03-13T02:04:50.000,,228.72212571536005 56.75714931217402 229.66344143730228 56.75714966668438 229.65708136247076 56.24114686072685 228.7284870621643 56.24114651308603,6.2485E-7 7.661500000000001E-7,6.2485e-07,7.661500000000002e-07,1.4130000000000005e-07,1,,1.4130000000000005e-07,88485751884243.94,88485751884243.94,,,,,,,,,,,md5:33bb68c4e1e6b67377e4500f567c5c5f,md5:fbb1e2960357b0174fb4cb08e5c65f19,Optical,6.2485E-7 7.661500000000001E-7,r.MP9601,,,,,2018-04-16T21:25:57.207,0.4818435988767499
caom:CFHTMEGAPIPE/MegaPipe.252.293,,00000000-0000-0000-84c4-f2d87bb48446,CFHTMEGAPIPE,MegaPipe.252.293,MEGAPIPE,OBJECT,science,2018-03-20T12:14:06.000,,,,0,,,,,,,NGC 5907,,,,,-5464228.6,-2493778.2,2150937.8,,CFHT 3.6m,,,,,,,MegaPrime,,,,caom:CFHT/1196042 caom:CFHT/1196043 caom:CFHT/1196044 caom:CFHT/1196045 caom:CFHT/1196046 caom:CFHT/1196047 caom:CFHT/1196048 caom:CFHT/1196049 caom:CFHT/1196050 caom:CFHT/1196051 caom:CFHT/1196052 caom:CFHT/1196053 caom:CFHT/1196054 caom:CFHT/1196055 caom:CFHT/1196056 caom:CFHT/1196057 caom:CFHT/1196058 caom:CFHT/1196059 caom:CFHT/1196060 caom:CFHT/1196061 caom:CFHT/1196062 caom:CFHT/1196063 caom:CFHT/1196064 caom:CFHT/1196065 caom:CFHT/1196066 caom:CFHT/1196067 caom:CFHT/1196068 caom:CFHT/1196069 caom:CFHT/1196070 caom:CFHT/1196071 caom:CFHT/1197803 caom:CFHT/1197804 caom:CFHT/1197805 caom:CFHT/1197806 caom:CFHT/1197807 caom:CFHT/1197808 caom:CFHT/1197809 caom:CFHT/1197810 caom:CFHT/1197811 caom:CFHT/1197812 caom:CFHT/1197813 caom:CFHT/1197814 caom:CFHT/1197815 caom:CFHT/1197816 caom:CFHT/1197817 caom:CFHT/1197818 caom:CFHT/1197819 caom:CFHT/1197820 caom:CFHT/1197821 caom:CFHT/1197822 caom:CFHT/1197833 caom:CFHT/1197834 caom:CFHT/1197835 caom:CFHT/1197836 caom:CFHT/1197837 caom:CFHT/1197838 caom:CFHT/1197839 caom:CFHT/1197840 caom:CFHT/1197841 caom:CFHT/1197842 caom:CFHT/1204784 caom:CFHT/1204785 caom:CFHT/1204786 caom:CFHT/1204787 caom:CFHT/1204788 caom:CFHT/1204789 caom:CFHT/1204790 caom:CFHT/1204791 caom:CFHT/1204792 caom:CFHT/1204793 caom:CFHT/1204794 caom:CFHT/1204795 caom:CFHT/1204796 caom:CFHT/1204797 caom:CFHT/1204798 caom:CFHT/1204799 caom:CFHT/1204800 caom:CFHT/1204801 caom:CFHT/1204802 caom:CFHT/1204803 caom:CFHT/1204804 caom:CFHT/1204805 caom:CFHT/1204806 caom:CFHT/1204807 caom:CFHT/1204808 caom:CFHT/1204809 caom:CFHT/1204811 caom:CFHT/1204812 caom:CFHT/1204814,C,2018-04-16T21:25:35.180,md5:01f362c4ca059dc932656981ba33b30f,md5:7ceb6914e6afbda08b50636372750cd7,2018-04-16T21:25:35.180,caom:CFHTMEGAPIPE/MegaPipe.252.293/MegaPipe.252.293.R.MP9601,ivo://cadc.nrc.ca/CFHTMEGAPIPE?MegaPipe.252.293/MegaPipe.252.293.R.MP9601,3,00000000-0000-0000-84c4-f2d87bb48446,00000000-0000-0000-ad1e-a9d08b9be047,MegaPipe.252.293.R.MP9601,2018-03-20T12:14:06.000,2018-03-20T12:14:06.000,image,MEGAPIPE,2.0,http://www.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/en/megapipe/,CADC,,None,caom:CFHT/1196052/1196052p caom:CFHT/1196053/1196053p caom:CFHT/1196054/1196054p caom:CFHT/1196055/1196055p caom:CFHT/1196056/1196056p caom:CFHT/1196057/1196057p caom:CFHT/1196058/1196058p caom:CFHT/1196059/1196059p caom:CFHT/1196060/1196060p caom:CFHT/1196061/1196061p caom:CFHT/1197833/1197833p caom:CFHT/1197834/1197834p caom:CFHT/1197835/1197835p caom:CFHT/1197836/1197836p caom:CFHT/1197837/1197837p caom:CFHT/1197838/1197838p caom:CFHT/1197839/1197839p caom:CFHT/1197840/1197840p caom:CFHT/1197841/1197841p caom:CFHT/1197842/1197842p caom:CFHT/1204784/1204784p caom:CFHT/1204785/1204785p caom:CFHT/1204786/1204786p caom:CFHT/1204787/1204787p caom:CFHT/1204788/1204788p caom:CFHT/1204789/1204789p caom:CFHT/1204790/1204790p caom:CFHT/1204791/1204791p caom:CFHT/1204792/1204792p caom:CFHT/1204793/1204793p caom:CFHT/1204794/1204794p caom:CFHT/1204795/1204795p caom:CFHT/1204796/1204796p caom:CFHT/1204797/1204797p caom:CFHT/1204798/1204798p,,,,,25.92,227.81622520536018 56.75714931217404 228.75754092730244 56.757149666684406 228.75118085247055 56.24114686072689 227.82258655216413 56.24114651308601,228.75118085247075 56.24114686072686 2.0 227.82258655216438 56.241146513085994 1.0 227.81622520536007 56.757149312174036 1.0 228.7575409273023 56.75714966668438 1.0 0.0 0.0 0.0,0.7297575227704333,,0.185768447408928,10000,10000,,None,2018-03-20T12:14:06.000,,227.81622520536 56.757149312174036 228.7575409273023 56.75714966668438 228.7511808524707 56.24114686072687 227.82258655216432 56.241146513085994,6.2485E-7 7.661500000000001E-7,6.2485e-07,7.661500000000002e-07,1.4130000000000005e-07,1,,1.4130000000000005e-07,88485751884243.94,88485751884243.94,,,,,,,,,,,md5:0f1236ef80a648ae9312696e5ea1e8b7,md5:ab1e0ffc8d9c8847f92de1c4ad90442e,Optical,6.2485E-7 7.661500000000001E-7,r.MP9601,,,,,2018-04-16T21:25:35.180,0.3360758441682422
